"species_id","hectad_id","week_no","nrec"
"28",3460,34,1
"28",3460,35,1
"28",3460,36,1
"28",3460,37,1
"28",3460,38,1
"28",3460,39,1
"28",3460,40,3
"28",3460,41,3
"28",3460,42,3
"29",3460,34,1
"29",3460,35,1
"29",3460,36,1
"4",3460,26,1
"4",3460,27,1
"4",3460,28,1
"40",3460,32,1
"40",3460,33,1
"40",3460,34,1
"46",3460,36,1
"46",3460,37,1
"46",3460,38,1
"5",3460,26,1
"5",3460,27,2
"5",3460,28,2
"5",3460,29,1
"15",3461,27,1
"15",3461,28,1
"15",3461,29,1
"15",3461,31,1
"15",3461,32,1
"15",3461,33,1
"15",3461,35,1
"15",3461,36,1
"15",3461,37,1
"21",3461,24,1
"21",3461,25,2
"21",3461,26,2
"21",3461,27,2
"21",3461,28,1
"21",3461,29,1
"21",3461,33,1
"21",3461,34,1
"21",3461,35,1
"26",3461,27,2
"26",3461,28,4
"26",3461,29,4
"26",3461,30,2
"26",3461,32,1
"26",3461,33,1
"26",3461,34,1
"37",3461,20,1
"37",3461,21,1
"37",3461,22,1
"37",3461,24,2
"37",3461,25,2
"37",3461,26,2
"37",3461,28,1
"37",3461,29,1
"37",3461,30,1
"37",3461,32,1
"37",3461,33,1
"37",3461,34,2
"37",3461,35,1
"37",3461,36,1
"4",3461,21,1
"4",3461,22,1
"4",3461,23,1
"4",3461,24,1
"4",3461,25,1
"4",3461,26,1
"4",3461,27,2
"4",3461,28,5
"4",3461,29,6
"4",3461,30,4
"4",3461,31,2
"4",3461,32,1
"4",3461,33,1
"4",3461,35,1
"4",3461,36,1
"4",3461,37,1
"40",3461,13,2
"40",3461,14,2
"40",3461,15,2
"40",3461,24,1
"40",3461,25,1
"40",3461,26,1
"40",3461,27,1
"40",3461,28,2
"40",3461,29,2
"40",3461,30,1
"40",3461,31,1
"40",3461,32,1
"40",3461,33,1
"40",3461,34,1
"40",3461,35,1
"40",3461,36,1
"5",3461,27,1
"5",3461,28,2
"5",3461,29,2
"5",3461,30,1
"5",3461,31,1
"5",3461,32,1
"5",3461,33,1
"7",3461,31,1
"7",3461,32,1
"7",3461,33,1
"15",3462,31,1
"15",3462,32,1
"15",3462,33,1
"18",3462,28,1
"18",3462,29,1
"18",3462,30,1
"18",3462,34,1
"18",3462,35,4
"18",3462,36,5
"18",3462,37,4
"18",3462,38,1
"19",3462,19,1
"19",3462,20,1
"19",3462,21,1
"19",3462,22,1
"19",3462,23,2
"19",3462,24,2
"19",3462,25,1
"19",3462,26,2
"19",3462,27,3
"19",3462,28,4
"19",3462,29,2
"19",3462,30,4
"19",3462,31,3
"19",3462,32,3
"19",3462,33,4
"19",3462,34,6
"19",3462,35,9
"19",3462,36,9
"19",3462,37,8
"19",3462,38,5
"19",3462,39,1
"20",3462,20,1
"20",3462,21,1
"20",3462,22,1
"20",3462,25,1
"20",3462,26,1
"20",3462,27,3
"20",3462,28,4
"20",3462,29,4
"20",3462,30,2
"20",3462,32,1
"20",3462,33,1
"20",3462,34,1
"20",3462,35,7
"20",3462,36,9
"20",3462,37,9
"20",3462,38,2
"20",3462,39,1
"20",3462,40,3
"20",3462,41,3
"20",3462,42,2
"21",3462,28,1
"21",3462,29,1
"21",3462,30,1
"26",3462,22,1
"26",3462,23,2
"26",3462,24,2
"26",3462,25,1
"26",3462,27,1
"26",3462,28,3
"26",3462,29,4
"26",3462,30,4
"26",3462,31,2
"26",3462,32,1
"26",3462,33,2
"26",3462,34,3
"26",3462,35,4
"26",3462,36,3
"26",3462,37,2
"26",3462,38,1
"28",3462,39,2
"28",3462,40,2
"28",3462,41,2
"37",3462,19,1
"37",3462,20,1
"37",3462,21,1
"37",3462,23,1
"37",3462,24,2
"37",3462,25,3
"37",3462,26,2
"37",3462,27,2
"37",3462,28,1
"37",3462,29,1
"37",3462,32,1
"37",3462,33,1
"37",3462,34,1
"37",3462,36,1
"37",3462,37,1
"37",3462,38,1
"4",3462,22,1
"4",3462,23,1
"4",3462,24,1
"4",3462,27,2
"4",3462,28,3
"4",3462,29,4
"4",3462,30,3
"4",3462,31,4
"4",3462,32,3
"4",3462,33,5
"4",3462,34,4
"4",3462,35,5
"4",3462,36,4
"4",3462,37,8
"4",3462,38,7
"4",3462,39,5
"4",3462,43,1
"4",3462,44,1
"4",3462,45,1
"40",3462,28,2
"40",3462,29,2
"40",3462,30,2
"40",3462,36,1
"40",3462,37,2
"40",3462,38,2
"40",3462,39,1
"5",3462,17,1
"5",3462,18,1
"5",3462,19,1
"5",3462,23,1
"5",3462,24,1
"5",3462,25,3
"5",3462,26,2
"5",3462,27,4
"5",3462,28,3
"5",3462,29,3
"5",3462,30,4
"5",3462,31,3
"5",3462,32,3
"5",3462,33,2
"5",3462,34,4
"5",3462,35,5
"5",3462,36,5
"5",3462,37,4
"5",3462,38,3
"5",3462,39,1
"7",3462,24,1
"7",3462,25,1
"7",3462,26,2
"7",3462,27,3
"7",3462,28,5
"7",3462,29,4
"7",3462,30,7
"7",3462,31,6
"7",3462,32,7
"7",3462,33,2
"7",3462,34,3
"7",3462,35,3
"7",3462,36,5
"7",3462,37,3
"7",3462,38,2
"15",3463,25,1
"15",3463,26,1
"15",3463,27,1
"21",3463,26,1
"21",3463,27,1
"21",3463,28,1
"26",3463,25,1
"26",3463,26,2
"26",3463,27,2
"26",3463,28,1
"37",3463,16,1
"37",3463,17,1
"37",3463,18,1
"37",3463,19,1
"37",3463,20,1
"37",3463,21,1
"37",3463,26,1
"37",3463,27,1
"37",3463,28,1
"4",3463,26,1
"4",3463,27,1
"4",3463,28,1
"40",3463,11,1
"40",3463,12,1
"40",3463,13,1
"5",3463,24,1
"5",3463,25,2
"5",3463,26,3
"5",3463,27,2
"5",3463,28,1
"15",3464,24,1
"15",3464,25,1
"15",3464,26,1
"26",3464,28,1
"26",3464,29,2
"26",3464,30,2
"26",3464,31,1
"37",3464,14,1
"37",3464,15,2
"37",3464,16,2
"37",3464,17,1
"37",3464,21,1
"37",3464,22,1
"37",3464,23,1
"37",3464,34,1
"37",3464,35,2
"37",3464,36,2
"37",3464,37,1
"40",3464,20,1
"40",3464,21,1
"40",3464,22,1
"40",3464,34,1
"40",3464,35,1
"40",3464,36,1
"5",3464,29,1
"5",3464,30,2
"5",3464,31,3
"5",3464,32,2
"5",3464,33,1
"5",3464,34,1
"5",3464,35,2
"5",3464,36,2
"5",3464,37,1
"5",3464,39,1
"5",3464,40,1
"5",3464,41,1
"18",3465,42,1
"18",3465,43,1
"18",3465,44,1
"21",3465,37,1
"21",3465,38,1
"21",3465,39,1
"26",3465,26,1
"26",3465,27,1
"26",3465,28,1
"26",3465,30,1
"26",3465,31,1
"26",3465,32,1
"26",3465,35,1
"26",3465,36,1
"26",3465,37,2
"26",3465,38,1
"26",3465,39,1
"4",3465,33,1
"4",3465,34,1
"4",3465,35,1
"4",3465,37,1
"4",3465,38,1
"4",3465,39,1
"4",3465,41,1
"4",3465,42,1
"4",3465,43,1
"40",3465,4,1
"40",3465,5,1
"40",3465,6,1
"40",3465,19,1
"40",3465,20,1
"40",3465,21,1
"40",3465,26,1
"40",3465,27,1
"40",3465,28,1
"40",3465,37,1
"40",3465,38,2
"40",3465,39,2
"40",3465,40,1
"5",3465,26,1
"5",3465,27,1
"5",3465,28,1
"5",3465,35,1
"5",3465,36,1
"5",3465,37,2
"5",3465,38,1
"5",3465,39,1
"21",3466,25,2
"21",3466,26,2
"21",3466,27,2
"21",3466,30,1
"21",3466,31,1
"21",3466,32,1
"21",3466,35,1
"21",3466,36,1
"21",3466,37,1
"21",3466,39,1
"21",3466,40,1
"21",3466,41,1
"26",3466,25,1
"26",3466,26,1
"26",3466,27,1
"26",3466,28,2
"26",3466,29,2
"26",3466,30,3
"26",3466,31,1
"26",3466,32,2
"26",3466,33,1
"26",3466,34,1
"37",3466,19,1
"37",3466,20,1
"37",3466,21,1
"37",3466,28,2
"37",3466,29,2
"37",3466,30,3
"37",3466,31,1
"37",3466,32,1
"37",3466,39,1
"37",3466,40,1
"37",3466,41,1
"4",3466,28,1
"4",3466,29,1
"4",3466,30,1
"40",3466,25,1
"40",3466,26,1
"40",3466,27,1
"40",3466,39,1
"40",3466,40,1
"40",3466,41,1
"5",3466,28,2
"5",3466,29,2
"5",3466,30,4
"5",3466,31,2
"5",3466,32,2
"5",3466,35,1
"5",3466,36,1
"5",3466,37,1
"5",3466,39,1
"5",3466,40,1
"5",3466,41,1
"18",3467,21,1
"18",3467,22,1
"18",3467,23,1
"18",3467,28,1
"18",3467,29,1
"18",3467,30,1
"18",3467,31,1
"18",3467,32,2
"18",3467,33,2
"18",3467,34,1
"26",3467,23,2
"26",3467,24,2
"26",3467,25,2
"26",3467,26,3
"26",3467,27,3
"26",3467,28,3
"26",3467,29,1
"26",3467,30,1
"26",3467,31,1
"5",3467,23,1
"5",3467,24,1
"5",3467,25,1
"26",3468,32,1
"26",3468,33,1
"26",3468,34,1
"12",3469,35,1
"12",3469,36,1
"12",3469,37,1
"15",3469,18,1
"15",3469,19,2
"15",3469,20,5
"15",3469,21,9
"15",3469,22,12
"15",3469,23,12
"15",3469,24,12
"15",3469,25,14
"15",3469,26,18
"15",3469,27,17
"15",3469,28,19
"15",3469,29,21
"15",3469,30,29
"15",3469,31,37
"15",3469,32,43
"15",3469,33,43
"15",3469,34,40
"15",3469,35,42
"15",3469,36,42
"15",3469,37,42
"15",3469,38,32
"15",3469,39,26
"15",3469,40,18
"15",3469,41,12
"15",3469,42,7
"15",3469,43,2
"15",3469,44,1
"18",3469,27,1
"18",3469,28,1
"18",3469,29,1
"18",3469,31,1
"18",3469,32,1
"18",3469,33,1
"18",3469,34,1
"18",3469,35,1
"18",3469,36,1
"21",3469,20,2
"21",3469,21,2
"21",3469,22,3
"21",3469,23,1
"21",3469,24,1
"21",3469,25,2
"21",3469,26,3
"21",3469,27,4
"21",3469,28,4
"21",3469,29,6
"21",3469,30,5
"21",3469,31,4
"21",3469,32,2
"21",3469,33,3
"21",3469,34,3
"21",3469,35,2
"21",3469,36,1
"21",3469,37,2
"21",3469,38,2
"21",3469,39,2
"26",3469,23,2
"26",3469,24,7
"26",3469,25,9
"26",3469,26,9
"26",3469,27,7
"26",3469,28,6
"26",3469,29,7
"26",3469,30,5
"26",3469,31,4
"26",3469,32,1
"26",3469,33,1
"26",3469,34,2
"26",3469,35,2
"26",3469,36,1
"26",3469,37,1
"26",3469,38,1
"26",3469,39,1
"28",3469,15,1
"28",3469,16,1
"28",3469,17,3
"28",3469,18,2
"28",3469,19,2
"28",3469,20,1
"28",3469,21,2
"28",3469,22,3
"28",3469,23,4
"28",3469,24,7
"28",3469,25,7
"28",3469,26,7
"28",3469,27,4
"28",3469,28,6
"28",3469,29,5
"28",3469,30,13
"28",3469,31,15
"28",3469,32,22
"28",3469,33,18
"28",3469,34,19
"28",3469,35,14
"28",3469,36,17
"28",3469,37,19
"28",3469,38,17
"28",3469,39,15
"28",3469,40,8
"28",3469,41,8
"28",3469,42,4
"28",3469,43,4
"28",3469,44,3
"28",3469,45,1
"28",3469,46,1
"28",3469,47,1
"28",3469,48,1
"35",3469,34,1
"35",3469,35,1
"35",3469,36,1
"36",3469,12,1
"36",3469,13,1
"36",3469,14,1
"36",3469,15,2
"36",3469,16,2
"36",3469,17,3
"36",3469,18,2
"36",3469,19,2
"36",3469,20,1
"36",3469,32,1
"36",3469,33,2
"36",3469,34,4
"36",3469,35,3
"36",3469,36,2
"36",3469,40,1
"36",3469,41,1
"36",3469,42,1
"37",3469,13,1
"37",3469,14,1
"37",3469,15,2
"37",3469,16,1
"37",3469,17,1
"37",3469,20,2
"37",3469,21,2
"37",3469,22,2
"37",3469,29,1
"37",3469,30,1
"37",3469,31,2
"37",3469,32,1
"37",3469,33,1
"37",3469,37,1
"37",3469,38,1
"37",3469,39,1
"38",3469,24,1
"38",3469,25,2
"38",3469,26,3
"38",3469,27,4
"38",3469,28,4
"38",3469,29,6
"38",3469,30,14
"38",3469,31,20
"38",3469,32,21
"38",3469,33,15
"38",3469,34,9
"38",3469,35,8
"38",3469,36,7
"38",3469,37,12
"38",3469,38,9
"38",3469,39,7
"38",3469,40,1
"38",3469,41,1
"4",3469,22,1
"4",3469,23,1
"4",3469,24,4
"4",3469,25,7
"4",3469,26,10
"4",3469,27,9
"4",3469,28,8
"4",3469,29,11
"4",3469,30,16
"4",3469,31,18
"4",3469,32,16
"4",3469,33,20
"4",3469,34,24
"4",3469,35,30
"4",3469,36,28
"4",3469,37,31
"4",3469,38,25
"4",3469,39,18
"4",3469,40,8
"4",3469,41,4
"4",3469,42,2
"4",3469,43,2
"4",3469,44,2
"4",3469,45,2
"40",3469,6,1
"40",3469,7,1
"40",3469,8,1
"40",3469,9,2
"40",3469,10,2
"40",3469,11,5
"40",3469,12,6
"40",3469,13,7
"40",3469,14,7
"40",3469,15,7
"40",3469,16,7
"40",3469,17,7
"40",3469,18,6
"40",3469,19,10
"40",3469,20,12
"40",3469,21,13
"40",3469,22,12
"40",3469,23,9
"40",3469,24,19
"40",3469,25,21
"40",3469,26,25
"40",3469,27,23
"40",3469,28,29
"40",3469,29,29
"40",3469,30,29
"40",3469,31,32
"40",3469,32,35
"40",3469,33,36
"40",3469,34,32
"40",3469,35,32
"40",3469,36,30
"40",3469,37,33
"40",3469,38,26
"40",3469,39,22
"40",3469,40,14
"40",3469,41,17
"40",3469,42,15
"40",3469,43,11
"40",3469,44,6
"40",3469,45,2
"40",3469,46,1
"40",3469,47,1
"40",3469,48,1
"41",3469,17,1
"41",3469,18,1
"41",3469,19,1
"41",3469,20,2
"41",3469,21,2
"41",3469,22,2
"41",3469,29,1
"41",3469,30,1
"41",3469,31,2
"41",3469,32,3
"41",3469,33,6
"41",3469,34,5
"41",3469,35,6
"41",3469,36,8
"41",3469,37,9
"41",3469,38,6
"41",3469,39,2
"41",3469,40,1
"41",3469,41,3
"41",3469,42,2
"41",3469,43,2
"42",3469,9,1
"42",3469,10,1
"42",3469,11,1
"42",3469,12,2
"42",3469,13,2
"42",3469,14,2
"42",3469,18,1
"42",3469,19,1
"42",3469,20,1
"42",3469,32,1
"42",3469,33,1
"42",3469,34,1
"42",3469,35,1
"42",3469,36,4
"42",3469,37,5
"42",3469,38,4
"42",3469,39,1
"42",3469,41,1
"42",3469,42,2
"42",3469,43,3
"42",3469,44,4
"42",3469,45,3
"42",3469,46,2
"42",3469,47,1
"42",3469,48,1
"42",3469,49,1
"49",3469,22,1
"49",3469,23,1
"49",3469,24,1
"5",3469,18,1
"5",3469,19,1
"5",3469,20,1
"5",3469,22,2
"5",3469,23,2
"5",3469,24,4
"5",3469,25,4
"5",3469,26,7
"5",3469,27,6
"5",3469,28,10
"5",3469,29,11
"5",3469,30,19
"5",3469,31,20
"5",3469,32,19
"5",3469,33,12
"5",3469,34,10
"5",3469,35,10
"5",3469,36,10
"5",3469,37,9
"5",3469,38,7
"5",3469,39,6
"5",3469,40,2
"5",3469,41,1
"7",3469,32,1
"7",3469,33,1
"7",3469,34,1
"7",3469,35,2
"7",3469,36,2
"7",3469,37,2
"7",3469,41,1
"7",3469,42,1
"7",3469,43,1
"8",3469,27,1
"8",3469,28,1
"8",3469,29,1
"8",3469,33,1
"8",3469,34,2
"8",3469,35,2
"8",3469,36,2
"8",3469,37,1
"8",3469,38,1
"8",3469,39,1
"8",3469,40,1
"8",3469,41,1
"26",3470,26,1
"26",3470,27,2
"26",3470,28,2
"26",3470,29,1
"26",3470,32,1
"26",3470,33,1
"26",3470,34,1
"37",3470,26,1
"37",3470,27,1
"37",3470,28,1
"40",3470,32,1
"40",3470,33,1
"40",3470,34,1
"5",3470,27,1
"5",3470,28,1
"5",3470,29,1
"5",3470,32,1
"5",3470,33,1
"5",3470,34,1
"26",3471,23,2
"26",3471,24,6
"26",3471,25,7
"26",3471,26,5
"26",3471,27,1
"26",3471,28,1
"26",3471,29,5
"26",3471,30,5
"26",3471,31,5
"26",3471,32,1
"26",3471,33,2
"26",3471,34,7
"26",3471,35,16
"26",3471,36,16
"26",3471,37,10
"26",3471,38,2
"26",3471,39,2
"26",3471,40,2
"26",3471,41,1
"4",3471,22,1
"4",3471,23,1
"4",3471,24,1
"4",3471,29,1
"4",3471,30,1
"4",3471,31,2
"4",3471,32,1
"4",3471,33,1
"4",3471,34,2
"4",3471,35,7
"4",3471,36,8
"4",3471,37,6
"4",3471,38,2
"4",3471,39,2
"4",3471,40,2
"4",3471,41,1
"40",3471,12,1
"40",3471,13,1
"40",3471,14,1
"40",3471,35,1
"40",3471,36,1
"40",3471,37,1
"5",3471,22,1
"5",3471,23,1
"5",3471,24,1
"5",3471,34,2
"5",3471,35,5
"5",3471,36,5
"5",3471,37,3
"26",3472,30,1
"26",3472,31,1
"26",3472,32,1
"4",3472,32,1
"4",3472,33,1
"4",3472,34,1
"4",3472,35,1
"4",3472,36,1
"4",3472,37,1
"5",3472,30,1
"5",3472,31,1
"5",3472,32,1
"18",3473,32,1
"18",3473,33,1
"18",3473,34,1
"20",3474,33,1
"20",3474,34,1
"20",3474,35,1
"21",3474,25,1
"21",3474,26,2
"21",3474,27,2
"21",3474,28,1
"21",3474,29,1
"21",3474,30,2
"21",3474,31,2
"21",3474,32,1
"26",3474,25,1
"26",3474,26,2
"26",3474,27,3
"26",3474,28,2
"26",3474,29,1
"26",3474,30,2
"26",3474,31,3
"26",3474,32,3
"26",3474,33,6
"26",3474,34,6
"26",3474,35,6
"26",3474,36,1
"36",3474,15,1
"36",3474,16,1
"36",3474,17,1
"36",3474,25,1
"36",3474,26,1
"36",3474,27,1
"36",3474,37,1
"36",3474,38,1
"36",3474,39,1
"37",3474,29,1
"37",3474,30,1
"37",3474,31,1
"4",3474,27,1
"4",3474,28,1
"4",3474,29,2
"4",3474,30,2
"4",3474,31,3
"4",3474,32,2
"4",3474,33,4
"4",3474,34,4
"4",3474,35,4
"4",3474,36,1
"40",3474,31,1
"40",3474,32,1
"40",3474,33,1
"40",3474,36,1
"40",3474,37,1
"40",3474,38,1
"40",3474,48,1
"40",3474,49,1
"40",3474,50,1
"5",3474,25,1
"5",3474,26,2
"5",3474,27,3
"5",3474,28,2
"5",3474,29,2
"5",3474,30,3
"5",3474,31,4
"5",3474,32,3
"5",3474,33,3
"5",3474,34,3
"5",3474,35,3
"5",3474,36,1
"5",3474,37,3
"5",3474,38,3
"5",3474,39,3
"26",3475,34,1
"26",3475,35,1
"26",3475,36,2
"26",3475,37,1
"26",3475,38,1
"5",3475,34,1
"5",3475,35,1
"5",3475,36,1
"26",3476,31,1
"26",3476,32,1
"26",3476,33,1
"26",3476,34,1
"26",3476,35,1
"26",3476,36,1
"4",3476,18,2
"4",3476,19,2
"4",3476,20,2
"4",3476,24,1
"4",3476,25,1
"4",3476,26,1
"40",3476,22,1
"40",3476,23,1
"40",3476,24,3
"40",3476,25,2
"40",3476,26,2
"40",3476,34,3
"40",3476,35,3
"40",3476,36,3
"40",3476,41,2
"40",3476,42,2
"40",3476,43,2
"5",3476,18,1
"5",3476,19,1
"5",3476,20,1
"26",3477,32,1
"26",3477,33,1
"26",3477,34,1
"5",3477,32,1
"5",3477,33,1
"5",3477,34,1
"15",3478,23,2
"15",3478,24,3
"15",3478,25,3
"15",3478,26,1
"15",3478,27,2
"15",3478,28,2
"15",3478,29,4
"15",3478,30,2
"15",3478,31,2
"15",3478,32,1
"15",3478,33,2
"15",3478,34,2
"15",3478,35,1
"15",3478,36,1
"15",3478,37,1
"15",3478,38,2
"15",3478,39,2
"15",3478,40,2
"15",3478,41,1
"15",3478,42,1
"15",3478,43,1
"15",3478,44,1
"17",3478,31,1
"17",3478,32,1
"17",3478,33,1
"18",3478,23,1
"18",3478,24,1
"18",3478,25,1
"18",3478,27,1
"18",3478,28,1
"18",3478,29,1
"18",3478,30,1
"18",3478,31,1
"18",3478,32,1
"18",3478,42,1
"18",3478,43,1
"18",3478,44,1
"26",3478,24,1
"26",3478,25,1
"26",3478,26,2
"26",3478,27,1
"26",3478,28,1
"26",3478,29,1
"26",3478,30,1
"26",3478,31,1
"26",3478,32,3
"26",3478,33,3
"26",3478,34,3
"28",3478,18,1
"28",3478,19,2
"28",3478,20,3
"28",3478,21,7
"28",3478,22,6
"28",3478,23,7
"28",3478,24,4
"28",3478,25,6
"28",3478,26,5
"28",3478,27,4
"28",3478,28,3
"28",3478,29,5
"28",3478,30,5
"28",3478,31,9
"28",3478,32,9
"28",3478,33,9
"28",3478,34,5
"28",3478,35,6
"28",3478,36,5
"28",3478,37,4
"28",3478,39,2
"28",3478,40,2
"28",3478,41,2
"36",3478,21,1
"36",3478,22,3
"36",3478,23,4
"36",3478,24,3
"36",3478,25,1
"36",3478,31,1
"36",3478,32,3
"36",3478,33,3
"36",3478,34,2
"36",3478,35,1
"36",3478,36,1
"36",3478,37,1
"37",3478,21,2
"37",3478,22,2
"37",3478,23,2
"37",3478,25,1
"37",3478,26,1
"37",3478,27,2
"37",3478,28,1
"37",3478,29,1
"37",3478,34,1
"37",3478,35,1
"37",3478,36,1
"4",3478,29,1
"4",3478,30,2
"4",3478,31,2
"4",3478,32,1
"4",3478,33,1
"4",3478,34,1
"4",3478,35,2
"4",3478,36,1
"4",3478,37,2
"4",3478,38,1
"4",3478,39,2
"4",3478,40,1
"4",3478,41,1
"40",3478,21,1
"40",3478,22,1
"40",3478,23,1
"40",3478,27,1
"40",3478,28,2
"40",3478,29,3
"40",3478,30,2
"40",3478,31,1
"40",3478,32,2
"40",3478,33,3
"40",3478,34,3
"40",3478,35,1
"40",3478,42,1
"40",3478,43,1
"40",3478,44,1
"5",3478,27,2
"5",3478,28,5
"5",3478,29,8
"5",3478,30,8
"5",3478,31,7
"5",3478,32,7
"5",3478,33,6
"5",3478,34,5
"5",3478,35,6
"5",3478,36,5
"5",3478,37,4
"5",3478,38,1
"5",3478,39,2
"5",3478,40,2
"5",3478,41,2
"5",3478,42,1
"5",3478,43,1
"7",3478,29,1
"7",3478,30,2
"7",3478,31,4
"7",3478,32,6
"7",3478,33,5
"7",3478,34,5
"7",3478,35,3
"7",3478,36,3
"7",3478,37,1
"8",3478,31,1
"8",3478,32,1
"8",3478,33,1
"26",3479,30,1
"26",3479,31,1
"26",3479,32,1
"36",3479,24,2
"36",3479,25,2
"36",3479,26,2
"37",3479,21,1
"37",3479,22,1
"37",3479,23,1
"4",3479,36,1
"4",3479,37,1
"4",3479,38,1
"40",3479,25,1
"40",3479,26,1
"40",3479,27,1
"26",3480,23,2
"26",3480,24,2
"26",3480,25,2
"26",3480,29,5
"26",3480,30,5
"26",3480,31,5
"37",3480,21,1
"37",3480,22,1
"37",3480,23,1
"37",3480,29,1
"37",3480,30,1
"37",3480,31,1
"4",3480,23,1
"4",3480,24,1
"4",3480,25,1
"4",3480,29,1
"4",3480,30,1
"4",3480,31,1
"4",3480,37,1
"4",3480,38,4
"4",3480,39,4
"4",3480,40,3
"40",3480,22,1
"40",3480,23,1
"40",3480,24,1
"5",3480,23,1
"5",3480,24,1
"5",3480,25,1
"5",3480,29,1
"5",3480,30,1
"5",3480,31,1
"5",3480,37,1
"5",3480,38,3
"5",3480,39,3
"5",3480,40,2
"26",3481,19,1
"26",3481,20,1
"26",3481,21,1
"26",3481,22,3
"26",3481,23,3
"26",3481,24,3
"4",3481,19,1
"4",3481,20,1
"4",3481,21,1
"4",3481,32,1
"4",3481,33,1
"4",3481,34,1
"40",3481,24,1
"40",3481,25,1
"40",3481,26,1
"40",3482,17,1
"40",3482,18,1
"40",3482,19,1
"1",3483,25,1
"1",3483,26,1
"1",3483,27,1
"13",3483,38,1
"13",3483,39,1
"13",3483,40,1
"15",3483,20,4
"15",3483,21,5
"15",3483,22,8
"15",3483,23,7
"15",3483,24,7
"15",3483,25,6
"15",3483,26,5
"15",3483,27,7
"15",3483,28,10
"15",3483,29,9
"15",3483,30,8
"15",3483,31,8
"15",3483,32,9
"15",3483,33,11
"15",3483,34,6
"15",3483,35,4
"17",3483,35,2
"17",3483,36,2
"17",3483,37,3
"17",3483,38,1
"17",3483,39,1
"17",3483,45,1
"17",3483,46,1
"17",3483,47,1
"18",3483,22,1
"18",3483,23,1
"18",3483,24,1
"18",3483,27,1
"18",3483,28,3
"18",3483,29,4
"18",3483,30,6
"18",3483,31,5
"18",3483,32,5
"18",3483,33,3
"18",3483,34,2
"18",3483,35,2
"18",3483,36,1
"18",3483,37,4
"18",3483,38,3
"18",3483,39,3
"18",3483,40,1
"18",3483,41,1
"18",3483,42,3
"18",3483,43,2
"18",3483,44,2
"18",3483,45,1
"18",3483,46,1
"18",3483,47,1
"20",3483,24,1
"20",3483,25,1
"20",3483,26,1
"20",3483,28,2
"20",3483,29,2
"20",3483,30,3
"20",3483,31,3
"20",3483,32,3
"20",3483,33,3
"20",3483,34,1
"20",3483,35,2
"20",3483,36,1
"20",3483,37,1
"20",3483,38,1
"20",3483,39,2
"20",3483,40,2
"20",3483,41,1
"26",3483,31,1
"26",3483,32,1
"26",3483,33,1
"28",3483,15,1
"28",3483,16,1
"28",3483,17,2
"28",3483,18,2
"28",3483,19,3
"28",3483,20,2
"28",3483,21,1
"28",3483,24,2
"28",3483,25,2
"28",3483,26,2
"28",3483,29,4
"28",3483,30,5
"28",3483,31,10
"28",3483,32,6
"28",3483,33,6
"28",3483,34,2
"28",3483,35,5
"28",3483,36,6
"28",3483,37,6
"28",3483,38,3
"28",3483,39,4
"28",3483,40,5
"28",3483,41,5
"28",3483,42,2
"3",3483,28,1
"3",3483,29,1
"3",3483,30,4
"3",3483,31,4
"3",3483,32,4
"3",3483,33,1
"36",3483,15,1
"36",3483,16,1
"36",3483,17,1
"36",3483,21,1
"36",3483,22,1
"36",3483,23,1
"36",3483,24,1
"36",3483,25,1
"36",3483,26,1
"36",3483,29,1
"36",3483,30,1
"36",3483,31,1
"36",3483,37,1
"36",3483,38,1
"36",3483,39,1
"36",3483,42,1
"36",3483,43,1
"36",3483,44,1
"37",3483,29,1
"37",3483,30,1
"37",3483,31,1
"4",3483,22,1
"4",3483,23,1
"4",3483,24,2
"4",3483,25,2
"4",3483,26,6
"4",3483,27,8
"4",3483,28,11
"4",3483,29,13
"4",3483,30,15
"4",3483,31,17
"4",3483,32,13
"4",3483,33,13
"4",3483,34,13
"4",3483,35,13
"4",3483,36,9
"4",3483,37,4
"4",3483,38,4
"4",3483,39,4
"4",3483,40,3
"4",3483,41,2
"4",3483,42,1
"4",3483,43,1
"40",3483,4,1
"40",3483,5,1
"40",3483,6,1
"40",3483,11,1
"40",3483,12,1
"40",3483,13,1
"40",3483,16,1
"40",3483,17,2
"40",3483,18,3
"40",3483,19,3
"40",3483,20,3
"40",3483,21,3
"40",3483,22,4
"40",3483,23,3
"40",3483,24,3
"40",3483,25,4
"40",3483,26,6
"40",3483,27,7
"40",3483,28,4
"40",3483,29,3
"40",3483,30,1
"40",3483,31,5
"40",3483,32,5
"40",3483,33,6
"40",3483,34,3
"40",3483,35,3
"40",3483,36,4
"40",3483,37,4
"40",3483,38,4
"40",3483,39,3
"40",3483,40,3
"40",3483,41,2
"40",3483,42,2
"40",3483,43,2
"40",3483,44,2
"40",3483,45,1
"40",3483,51,1
"40",3483,52,1
"40",3483,53,1
"41",3483,40,1
"41",3483,41,1
"41",3483,42,1
"48",3483,33,1
"48",3483,34,1
"48",3483,35,1
"5",3483,23,1
"5",3483,24,1
"5",3483,25,1
"5",3483,26,1
"5",3483,27,2
"5",3483,28,6
"5",3483,29,6
"5",3483,30,7
"5",3483,31,6
"5",3483,32,6
"5",3483,33,4
"5",3483,34,1
"5",3483,35,2
"5",3483,36,2
"5",3483,37,3
"5",3483,38,3
"5",3483,39,3
"5",3483,40,2
"7",3483,28,1
"7",3483,29,1
"7",3483,30,1
"7",3483,31,2
"7",3483,32,2
